Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2005,Counts,1857,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2006,Counts,11417,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2006,Counts,1257,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2007,Counts,8122,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2007,Counts,1421,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2007,Counts,453,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2008,Counts,1179,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2008,Counts,621,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2008,Counts,9488,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2009,Counts,844,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2009,Counts,10152,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2009,Counts,1215,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2010,Counts,9676,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2010,Counts,999,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2010,Counts,732,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2011,Counts,10871,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2011,Counts,1095,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2011,Counts,479,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2012,Counts,10254,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2012,Counts,838,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2012,Counts,815,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2013,Counts,9268,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2013,Counts,1082,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2013,Counts,975,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2014,Counts,7533,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2014,Counts,1371,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2014,Counts,574,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2015,Counts,8539,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2015,Counts,2163,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2015,Counts,261,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,Counts,91,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2016,Counts,1,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2016,Counts,90,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2016,Counts,776,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2016,Counts,2,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2016,Counts,21,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2016,Counts,44,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,Counts,39,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2017,Counts,1,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2017,Counts,38,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2017,Counts,256,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2017,Counts,5,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2017,Counts,6,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2017,Counts,18,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2017,Counts,2,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2017,Counts,2919,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2017,Counts,5109,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2017,Counts,1043,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,Counts,2625,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2017,Counts,1,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2017,Counts,47,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,Counts,55,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,Counts,1,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2018,Counts,54,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2018,Counts,257,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2018,Counts,1,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2018,Counts,17,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2018,Counts,38,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2018,Counts,6,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2018,Counts,4129,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2018,Counts,7462,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,Counts,1468,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,Counts,3240,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2018,Counts,0,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2018,Counts,12,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2019,Counts,8,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2019,Counts,17,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2019,Counts,53,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2019,Counts,11,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2019,Counts,73,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2019,Counts,1,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2019,Counts,72,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2019,Counts,530,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2019,Counts,3912,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2019,Counts,8033,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2019,Counts,1112,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,Counts,4104,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2019,Counts,0,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2019,Counts,34,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2020,Counts,53,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2020,Counts,2,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2020,Counts,51,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2020,Counts,279,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2020,Counts,3182,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2020,Counts,5770,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2020,Counts,671,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2020,Counts,3239,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2020,Counts,1,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2020,Counts,30,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2005,Counts,16765,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2005,Counts,3719,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2005,Counts,16064,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2006,Counts,16588,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2006,Counts,3838,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2006,Counts,14853,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2007,Counts,16947,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2007,Counts,4469,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2007,Counts,14247,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2008,Counts,15780,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2008,Counts,4083,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2008,Counts,14040,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2009,Counts,14538,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2009,Counts,3295,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2009,Counts,14201,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2010,Counts,15912,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2010,Counts,3282,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2010,Counts,15177,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2011,Counts,17529,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2011,Counts,3370,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2011,Counts,17430,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2012,Counts,17900,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2012,Counts,2761,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2012,Counts,17606,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption,Total,Total,2013,Counts,2321,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2013,Counts,207,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2013,Counts,2114,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Smuggling of migrants,Total,Total,2013,Counts,192,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Burglary,Total,Total,2013,Counts,31694,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft,Total,Total,2013,Counts,30882,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2013,Counts,2219,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2013,Counts,2576,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2013,Counts,17,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Money laundering,Total,Total,2013,Counts,28,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Corruption: Bribery,Total,Total,2014,Counts,147,CTS
